Gene stable ID,Chromosome/scaffold name,Gene start (bp),Gene end (bp),Strand,Transcript length (including UTRs and CDS),Gene % GC content,Gene type
ENSDARG00000091169,5,9894143,9948497,-1,1722,40.25,protein_coding
ENSDARG00000091169,5,9894143,9948497,-1,3924,40.25,protein_coding
ENSDARG00000052010,7,44965773,44970994,-1,424,30.60,protein_coding
ENSDARG00000052010,7,44965773,44970994,-1,597,30.60,protein_coding
ENSDARG00000052010,7,44965773,44970994,-1,2121,30.60,protein_coding
ENSDARG00000052010,7,44965773,44970994,-1,480,30.60,protein_coding
ENSDARG00000098075,19,13939750,13950231,-1,2307,35.26,protein_coding
ENSDARG00000093164,22,24673168,24683002,1,554,35.57,protein_coding
ENSDARG00000069595,1,45707219,45744854,1,3872,39.52,protein_coding
ENSDARG00000069595,1,45707219,45744854,1,7673,39.52,protein_coding
ENSDARG00000093621,10,8688678,8697787,1,767,35.17,protein_coding
ENSDARG00000093621,10,8688678,8697787,1,698,35.17,protein_coding
ENSDARG00000045070,12,26434478,26461744,1,434,36.05,protein_coding
ENSDARG00000045070,12,26434478,26461744,1,2957,36.05,protein_coding
ENSDARG00000055901,16,27734872,27749172,-1,3949,36.72,protein_coding
ENSDARG00000093608,24,27396989,27400630,-1,1488,34.24,protein_coding
ENSDARG00000093608,24,27396989,27400630,-1,503,34.24,protein_coding
ENSDARG00000023111,20,42688488,42702884,-1,464,36.28,protein_coding
ENSDARG00000023111,20,42688488,42702884,-1,3241,36.28,protein_coding
ENSDARG00000020197,2,10687276,10703621,-1,1039,33.97,protein_coding
ENSDARG00000040930,16,14588141,14675907,1,2019,35.22,protein_coding
ENSDARG00000040930,16,14588141,14675907,1,2648,35.22,protein_coding
ENSDARG00000040930,16,14588141,14675907,1,679,35.22,protein_coding
ENSDARG00000099685,25,4837915,4851181,1,1413,40.05,protein_coding
ENSDARG00000051729,25,36219436,36248053,-1,3663,38.92,protein_coding
ENSDARG00000098514,4,42403742,42408339,-1,1354,40.21,protein_coding
ENSDARG00000077778,11,19157879,19227802,1,10402,36.72,protein_coding
ENSDARG00000077778,11,19157879,19227802,1,4386,36.72,protein_coding
ENSDARG00000057227,19,23875382,23895839,-1,2396,37.46,protein_coding
ENSDARG00000057227,19,23875382,23895839,-1,4461,37.46,protein_coding
ENSDARG00000043431,1,57347888,57365052,1,1528,39.37,protein_coding
ENSDARG00000043431,1,57347888,57365052,1,1605,39.37,protein_coding
ENSDARG00000029905,21,4508959,4525080,1,1031,38.44,protein_coding
ENSDARG00000029905,21,4508959,4525080,1,1452,38.44,protein_coding
ENSDARG00000029905,21,4508959,4525080,1,1341,38.44,protein_coding
ENSDARG00000029905,21,4508959,4525080,1,836,38.44,protein_coding
ENSDARG00000077082,11,16040517,16064291,1,859,36.40,protein_coding
ENSDARG00000077082,11,16040517,16064291,1,2134,36.40,protein_coding
ENSDARG00000077581,2,8778490,8842472,1,813,38.26,protein_coding
ENSDARG00000077581,2,8778490,8842472,1,6385,38.26,protein_coding
ENSDARG00000077581,2,8778490,8842472,1,4129,38.26,protein_coding
ENSDARG00000018593,25,31868268,31882618,1,1704,38.37,protein_coding
ENSDARG00000079455,1,32521469,32693950,1,4719,35.31,protein_coding
ENSDARG00000079455,1,32521469,32693950,1,5478,35.31,protein_coding
ENSDARG00000079455,1,32521469,32693950,1,2532,35.31,protein_coding
ENSDARG00000071648,22,6342781,6362472,-1,1287,37.17,protein_coding
ENSDARG00000071648,22,6342781,6362472,-1,1336,37.17,protein_coding
ENSDARG00000071648,22,6342781,6362472,-1,1307,37.17,protein_coding
ENSDARG00000097225,16,24842662,24873020,1,603,35.15,protein_coding
ENSDARG00000097063,17,26543690,26552971,1,1267,36.57,protein_coding
ENSDARG00000094616,9,8390737,8393808,1,988,37.30,protein_coding
ENSDARG00000094616,9,8390737,8393808,1,1535,37.30,protein_coding
ENSDARG00000094616,9,8390737,8393808,1,827,37.30,protein_coding
ENSDARG00000094616,9,8390737,8393808,1,812,37.30,protein_coding
ENSDARG00000094616,9,8390737,8393808,1,1373,37.30,protein_coding
ENSDARG00000002509,13,35974362,35976986,-1,1683,36.88,protein_coding
ENSDARG00000027826,1,32341484,32385665,1,1397,35.07,protein_coding
ENSDARG00000027826,1,32341484,32385665,1,769,35.07,protein_coding
ENSDARG00000010408,8,4856440,4892913,-1,5760,37.15,protein_coding
ENSDARG00000054031,1,26071869,26096572,1,3919,35.67,protein_coding
ENSDARG00000062987,15,16739160,16872600,-1,2633,35.81,protein_coding
ENSDARG00000004296,10,10801564,10824286,1,2064,40.91,protein_coding
ENSDARG00000004296,10,10801564,10824286,1,1718,40.91,protein_coding
ENSDARG00000039880,25,7653902,7663608,-1,1131,38.89,protein_coding
ENSDARG00000039880,25,7653902,7663608,-1,649,38.89,protein_coding
ENSDARG00000035860,2,24507597,24509698,1,287,33.44,protein_coding
ENSDARG00000035860,2,24507597,24509698,1,369,33.44,protein_coding
ENSDARG00000035860,2,24507597,24509698,1,510,33.44,protein_coding
ENSDARG00000041078,18,21122818,21145374,1,3279,35.19,protein_coding
ENSDARG00000041078,18,21122818,21145374,1,1257,35.19,protein_coding
ENSDARG00000023298,19,8743260,8748571,-1,588,35.75,protein_coding
ENSDARG00000104332,7,53199763,53212294,1,2488,35.95,protein_coding
ENSDARG00000075112,1,43801957,43892349,-1,540,35.11,protein_coding
ENSDARG00000075112,1,43801957,43892349,-1,1191,35.11,protein_coding
ENSDARG00000002219,13,23233956,23270576,-1,924,35.06,protein_coding
ENSDARG00000002219,13,23233956,23270576,-1,2069,35.06,protein_coding
ENSDARG00000098889,5,1079423,1084174,1,1733,43.71,protein_coding
ENSDARG00000079391,4,1821637,1824836,-1,624,32.75,protein_coding
ENSDARG00000074306,12,16691584,16694092,-1,1289,36.95,protein_coding
ENSDARG00000096588,1,55563532,55574266,1,1532,37.92,protein_coding
ENSDARG00000040021,16,39185103,39195318,-1,1368,32.67,protein_coding
ENSDARG00000036893,7,8267985,8344243,-1,2568,37.43,protein_coding
ENSDARG00000036893,7,8267985,8344243,-1,3162,37.43,protein_coding
ENSDARG00000036893,7,8267985,8344243,-1,2233,37.43,protein_coding
ENSDARG00000036893,7,8267985,8344243,-1,5899,37.43,protein_coding
ENSDARG00000013266,17,36516695,36529449,-1,2760,37.93,protein_coding
ENSDARG00000013266,17,36516695,36529449,-1,3606,37.93,protein_coding
ENSDARG00000042937,1,17618015,17650223,-1,1375,34.20,protein_coding
ENSDARG00000111173,25,15510884,15512819,-1,1147,39.98,protein_coding
ENSDARG00000094473,8,21406769,21416472,1,1060,39.26,protein_coding
ENSDARG00000071377,22,19552987,19562455,1,1504,36.01,protein_coding
ENSDARG00000071377,22,19552987,19562455,1,1501,36.01,protein_coding
ENSDARG00000025671,11,25634041,25679721,1,2733,36.10,protein_coding
ENSDARG00000025671,11,25634041,25679721,1,4186,36.10,protein_coding
ENSDARG00000025671,11,25634041,25679721,1,3834,36.10,protein_coding
ENSDARG00000035018,5,29794058,29803293,1,835,43.47,protein_coding
ENSDARG00000039173,12,16617138,16619757,-1,1351,36.95,protein_coding
ENSDARG00000039173,12,16617138,16619757,-1,1248,36.95,protein_coding
ENSDARG00000037196,12,8168272,8385702,1,3153,34.27,protein_coding
ENSDARG00000037196,12,8168272,8385702,1,3607,34.27,protein_coding
ENSDARG00000032264,11,1551603,1574656,1,3804,36.60,protein_coding
ENSDARG00000032264,11,1551603,1574656,1,3745,36.60,protein_coding
ENSDARG00000032264,11,1551603,1574656,1,4276,36.60,protein_coding
ENSDARG00000032264,11,1551603,1574656,1,832,36.60,protein_coding
ENSDARG00000025325,1,53954230,53963933,1,1308,38.41,protein_coding
ENSDARG00000025325,1,53954230,53963933,1,2343,38.41,protein_coding
ENSDARG00000054184,7,16205609,16214891,-1,3045,39.70,protein_coding
ENSDARG00000054184,7,16205609,16214891,-1,3009,39.70,protein_coding
ENSDARG00000056331,8,24971890,25011157,-1,2073,35.23,protein_coding
ENSDARG00000056331,8,24971890,25011157,-1,3554,35.23,protein_coding
ENSDARG00000102080,6,19334365,19341186,-1,1324,33.76,protein_coding
ENSDARG00000102080,6,19334365,19341186,-1,793,33.76,protein_coding
ENSDARG00000102080,6,19334365,19341186,-1,1386,33.76,protein_coding
ENSDARG00000069888,15,2655566,2657508,-1,1943,36.90,protein_coding
ENSDARG00000038363,25,4707173,4733221,-1,2152,38.91,protein_coding
ENSDARG00000038363,25,4707173,4733221,-1,2704,38.91,protein_coding
ENSDARG00000038363,25,4707173,4733221,-1,398,38.91,protein_coding
ENSDARG00000038363,25,4707173,4733221,-1,1145,38.91,protein_coding
ENSDARG00000010472,2,44203075,44255537,-1,3907,34.35,protein_coding
ENSDARG00000010472,2,44203075,44255537,-1,3869,34.35,protein_coding
ENSDARG00000040643,24,36673686,36680261,-1,2550,32.88,protein_coding
ENSDARG00000075673,2,12302527,12406641,1,5822,35.96,protein_coding
ENSDARG00000075673,2,12302527,12406641,1,5642,35.96,protein_coding
ENSDARG00000075673,2,12302527,12406641,1,6906,35.96,protein_coding
ENSDARG00000017422,13,6219551,6239216,1,2292,36.89,protein_coding
ENSDARG00000097032,25,8955530,8963927,1,1424,35.76,protein_coding
ENSDARG00000092535,18,19101679,19103964,1,521,38.10,protein_coding
ENSDARG00000063390,19,6606197,6774871,-1,1360,35.49,protein_coding
ENSDARG00000063390,19,6606197,6774871,-1,1427,35.49,protein_coding
ENSDARG00000026403,10,24394023,24416471,-1,3723,32.54,protein_coding
ENSDARG00000062108,16,17121986,17162843,-1,1866,35.09,protein_coding
ENSDARG00000062108,16,17121986,17162843,-1,2447,35.09,protein_coding
ENSDARG00000076830,5,41826958,41845116,-1,1773,41.30,protein_coding
ENSDARG00000076830,5,41826958,41845116,-1,1806,41.30,protein_coding
ENSDARG00000076830,5,41826958,41845116,-1,5307,41.30,protein_coding
ENSDARG00000076830,5,41826958,41845116,-1,3009,41.30,protein_coding
ENSDARG00000076830,5,41826958,41845116,-1,8358,41.30,protein_coding
ENSDARG00000042726,24,36414829,36442590,1,1595,35.15,protein_coding
ENSDARG00000075030,11,31190155,31202851,1,4308,32.16,protein_coding
ENSDARG00000103155,16,48460873,48573510,1,3820,35.21,protein_coding
ENSDARG00000019235,4,11311315,11368490,1,4617,36.46,protein_coding
ENSDARG00000075952,5,998296,1047504,-1,1253,39.97,protein_coding
ENSDARG00000075952,5,998296,1047504,-1,717,39.97,protein_coding
ENSDARG00000055472,3,26931710,26978793,-1,1708,33.61,protein_coding
ENSDARG00000088293,5,60919378,61329656,1,2306,36.50,protein_coding
ENSDARG00000088293,5,60919378,61329656,1,773,36.50,protein_coding
ENSDARG00000088293,5,60919378,61329656,1,2080,36.50,protein_coding
ENSDARG00000101050,11,45199369,45216684,-1,3920,37.55,protein_coding
ENSDARG00000101050,11,45199369,45216684,-1,3177,37.55,protein_coding
ENSDARG00000030867,8,25858224,25874426,-1,1481,33.68,protein_coding
ENSDARG00000053383,9,4609746,4610777,1,1032,41.28,protein_coding
ENSDARG00000056921,15,22014029,22024954,1,2448,36.57,protein_coding
ENSDARG00000042057,20,34388425,34399442,1,1932,36.20,protein_coding
ENSDARG00000042057,20,34388425,34399442,1,2523,36.20,protein_coding
ENSDARG00000042057,20,34388425,34399442,1,641,36.20,protein_coding
ENSDARG00000105459,7,6344680,6345507,-1,828,46.74,protein_coding
ENSDARG00000100906,7,5975194,5975991,1,798,45.86,protein_coding
ENSDARG00000088764,16,2637478,2650375,-1,1043,39.49,protein_coding
ENSDARG00000088764,16,2637478,2650375,-1,1056,39.49,protein_coding
ENSDARG00000088764,16,2637478,2650375,-1,1045,39.49,protein_coding
ENSDARG00000033754,19,40177246,40182642,1,1203,35.32,protein_coding
ENSDARG00000002184,5,36530836,36537975,1,2385,35.17,protein_coding
ENSDARG00000093450,22,19494996,19496507,1,655,36.64,protein_coding
ENSDARG00000093450,22,19494996,19496507,1,866,36.64,protein_coding
ENSDARG00000015681,16,11242443,11292148,1,2971,37.52,protein_coding
ENSDARG00000105359,7,6467050,6467510,-1,461,57.27,protein_coding
ENSDARG00000079665,2,12104389,12243213,-1,8527,39.44,protein_coding
ENSDARG00000079665,2,12104389,12243213,-1,1791,39.44,protein_coding
ENSDARG00000021702,1,26046148,26071535,-1,2853,33.75,protein_coding
ENSDARG00000021702,1,26046148,26071535,-1,2620,33.75,protein_coding
ENSDARG00000021702,1,26046148,26071535,-1,1524,33.75,protein_coding
ENSDARG00000070846,11,5880562,5925517,1,3751,37.42,protein_coding
ENSDARG00000070846,11,5880562,5925517,1,1253,37.42,protein_coding
ENSDARG00000070846,11,5880562,5925517,1,1236,37.42,protein_coding
ENSDARG00000070507,10,25829262,25860102,-1,4288,40.66,protein_coding
ENSDARG00000070507,10,25829262,25860102,-1,2820,40.66,protein_coding
ENSDARG00000009754,11,24034345,24044586,1,3598,36.85,protein_coding
ENSDARG00000077124,12,4643996,4672708,-1,543,41.16,protein_coding
ENSDARG00000077124,12,4643996,4672708,-1,1296,41.16,protein_coding
ENSDARG00000077124,12,4643996,4672708,-1,2539,41.16,protein_coding
ENSDARG00000067828,18,33100606,33103808,1,2538,36.75,protein_coding
ENSDARG00000004184,10,37268854,37394957,1,8675,35.78,protein_coding
ENSDARG00000063155,21,11883336,11911966,1,2087,36.91,protein_coding
ENSDARG00000063155,21,11883336,11911966,1,753,36.91,protein_coding
ENSDARG00000096606,1,57145072,57145503,1,240,46.99,protein_coding
ENSDARG00000033444,21,34033580,34075107,1,3342,35.05,protein_coding
ENSDARG00000088861,4,45195202,45201724,1,1568,35.08,protein_coding
ENSDARG00000088861,4,45195202,45201724,1,1722,35.08,protein_coding
ENSDARG00000079453,25,32404938,32464149,-1,4049,37.85,protein_coding
ENSDARG00000079453,25,32404938,32464149,-1,3588,37.85,protein_coding
ENSDARG00000042825,15,4969128,4985077,1,5389,37.52,protein_coding
ENSDARG00000060036,1,50293938,50319654,1,1187,37.45,protein_coding
ENSDARG00000020926,8,31375119,31384620,-1,2527,35.69,protein_coding
ENSDARG00000020926,8,31375119,31384620,-1,839,35.69,protein_coding
ENSDARG00000104656,16,50926455,50952266,-1,3331,37.49,protein_coding
ENSDARG00000019098,7,26709251,26739674,1,2571,36.56,protein_coding
ENSDARG00000019098,7,26709251,26739674,1,4027,36.56,protein_coding
ENSDARG00000019098,7,26709251,26739674,1,2007,36.56,protein_coding
ENSDARG00000016897,24,15655069,15669210,1,1874,32.80,protein_coding
ENSDARG00000016897,24,15655069,15669210,1,1887,32.80,protein_coding
ENSDARG00000016897,24,15655069,15669210,1,1982,32.80,protein_coding
ENSDARG00000037962,21,8341774,8352095,1,1057,34.45,protein_coding
ENSDARG00000037962,21,8341774,8352095,1,1048,34.45,protein_coding
ENSDARG00000037962,21,8341774,8352095,1,861,34.45,protein_coding
ENSDARG00000003533,22,28647130,28668442,-1,2945,36.33,protein_coding
ENSDARG00000003533,22,28647130,28668442,-1,3140,36.33,protein_coding
ENSDARG00000003533,22,28647130,28668442,-1,2314,36.33,protein_coding
ENSDARG00000015566,17,36936918,37054959,-1,5236,37.86,protein_coding
ENSDARG00000015566,17,36936918,37054959,-1,3363,37.86,protein_coding
ENSDARG00000015566,17,36936918,37054959,-1,7747,37.86,protein_coding
ENSDARG00000015566,17,36936918,37054959,-1,3190,37.86,protein_coding
ENSDARG00000115281,25,35107480,35107791,-1,312,53.21,protein_coding
ENSDARG00000114405,25,35105627,35106783,-1,487,40.36,protein_coding
ENSDARG00000114405,25,35105627,35106783,-1,1125,40.36,protein_coding
ENSDARG00000020788,23,14808221,14830627,-1,1730,35.36,protein_coding
ENSDARG00000020788,23,14808221,14830627,-1,1402,35.36,protein_coding
ENSDARG00000098428,24,33868109,34034931,-1,748,34.70,protein_coding
ENSDARG00000098428,24,33868109,34034931,-1,1602,34.70,protein_coding
ENSDARG00000069245,20,43760059,43775544,-1,1954,38.18,protein_coding
ENSDARG00000069245,20,43760059,43775544,-1,1463,38.18,protein_coding
ENSDARG00000069245,20,43760059,43775544,-1,1974,38.18,protein_coding
ENSDARG00000069245,20,43760059,43775544,-1,1414,38.18,protein_coding
ENSDARG00000069245,20,43760059,43775544,-1,740,38.18,protein_coding
ENSDARG00000004597,3,30369765,30434016,-1,1941,37.73,protein_coding
ENSDARG00000004597,3,30369765,30434016,-1,1875,37.73,protein_coding
ENSDARG00000004597,3,30369765,30434016,-1,4528,37.73,protein_coding
ENSDARG00000009350,6,7109954,7123210,-1,1706,34.24,protein_coding
ENSDARG00000010956,2,16173999,16210623,1,1506,36.46,protein_coding
ENSDARG00000010956,2,16173999,16210623,1,1530,36.46,protein_coding
ENSDARG00000010956,2,16173999,16210623,1,1678,36.46,protein_coding
ENSDARG00000010956,2,16173999,16210623,1,1431,36.46,protein_coding
ENSDARG00000010956,2,16173999,16210623,1,641,36.46,protein_coding
ENSDARG00000098260,6,24318031,24320268,-1,1336,41.96,protein_coding
ENSDARG00000099535,14,2320220,2322484,-1,2265,42.12,protein_coding
ENSDARG00000100139,10,20448638,20454008,-1,673,31.80,protein_coding
ENSDARG00000100139,10,20448638,20454008,-1,661,31.80,protein_coding
ENSDARG00000076966,12,3723650,3732014,1,1119,34.62,protein_coding
ENSDARG00000076966,12,3723650,3732014,1,1241,34.62,protein_coding
ENSDARG00000076966,12,3723650,3732014,1,1202,34.62,protein_coding
ENSDARG00000042252,15,4585266,4616928,-1,2211,38.99,protein_coding
ENSDARG00000042252,15,4585266,4616928,-1,877,38.99,protein_coding
ENSDARG00000042252,15,4585266,4616928,-1,2046,38.99,protein_coding
ENSDARG00000042252,15,4585266,4616928,-1,2440,38.99,protein_coding
ENSDARG00000042151,8,17395929,17516448,-1,6147,37.33,protein_coding
ENSDARG00000018898,5,25680842,25694362,1,2020,37.09,protein_coding
ENSDARG00000018898,5,25680842,25694362,1,2013,37.09,protein_coding
ENSDARG00000018898,5,25680842,25694362,1,2000,37.09,protein_coding
ENSDARG00000004274,24,37631632,37640705,-1,1067,33.04,protein_coding
ENSDARG00000018008,1,6218632,6225285,-1,1520,35.38,protein_coding
ENSDARG00000103802,6,24152816,24203980,-1,4948,34.72,protein_coding
ENSDARG00000052164,7,47243564,47266151,1,3797,35.64,protein_coding
ENSDARG00000052164,7,47243564,47266151,1,3670,35.64,protein_coding
ENSDARG00000071548,12,18906407,18915531,1,1922,35.46,protein_coding
ENSDARG00000071548,12,18906407,18915531,1,3919,35.46,protein_coding
ENSDARG00000046141,8,39816523,39822917,-1,1181,35.43,protein_coding
ENSDARG00000036080,7,32983440,33023404,-1,3894,35.78,protein_coding
ENSDARG00000041802,18,16749091,16756144,1,882,33.97,protein_coding
ENSDARG00000041802,18,16749091,16756144,1,495,33.97,protein_coding
ENSDARG00000071679,22,5135193,5145469,1,1465,37.53,protein_coding
ENSDARG00000071679,22,5135193,5145469,1,523,37.53,protein_coding
ENSDARG00000079438,7,32926760,32981559,-1,3173,32.64,protein_coding
ENSDARG00000079438,7,32926760,32981559,-1,4246,32.64,protein_coding
ENSDARG00000086457,22,5153461,5171829,-1,4322,36.93,protein_coding
ENSDARG00000086457,22,5153461,5171829,-1,2749,36.93,protein_coding
ENSDARG00000032552,13,42361599,42400647,-1,1387,38.82,protein_coding
ENSDARG00000101910,14,14568437,14573041,1,3121,37.76,protein_coding
ENSDARG00000058815,6,7059999,7082108,-1,979,36.61,protein_coding
ENSDARG00000058815,6,7059999,7082108,-1,1717,36.61,protein_coding
ENSDARG00000013076,2,21164930,21170517,-1,975,36.69,protein_coding
ENSDARG00000013076,2,21164930,21170517,-1,2018,36.69,protein_coding
ENSDARG00000044626,21,22888889,22892124,-1,1461,34.49,protein_coding
ENSDARG00000015862,6,29086594,29097393,1,1060,37.32,protein_coding
ENSDARG00000014790,1,26444986,26466002,1,4185,35.15,protein_coding
ENSDARG00000014790,1,26444986,26466002,1,3816,35.15,protein_coding
ENSDARG00000071396,12,35046704,35051441,1,842,33.62,protein_coding
ENSDARG00000071396,12,35046704,35051441,1,1322,33.62,protein_coding
ENSDARG00000061791,9,33357011,33361199,1,2226,40.13,protein_coding
ENSDARG00000068993,8,22355909,22369796,1,1101,32.33,protein_coding
ENSDARG00000068993,8,22355909,22369796,1,820,32.33,protein_coding
ENSDARG00000068993,8,22355909,22369796,1,1430,32.33,protein_coding
ENSDARG00000068993,8,22355909,22369796,1,1478,32.33,protein_coding
ENSDARG00000075072,17,31535764,31579733,-1,4387,35.32,protein_coding
ENSDARG00000075072,17,31535764,31579733,-1,4546,35.32,protein_coding
ENSDARG00000056531,18,21913685,21929451,-1,992,36.20,protein_coding
ENSDARG00000056531,18,21913685,21929451,-1,1165,36.20,protein_coding
